"","X1","LowestRisk"
"87751",22210,"1"
"87761",22127,"1"
"87771",41302,"0"
"87781",48382,"1"
"87801",3409,"0"
"87811",40075,"1"
"87821",33529,"0"
"87831",1755,"0"
"87841",56669,"1"
"87851",16081,"0"
"87861",46260,"0"
"87871",45198,"0"
"87881",31012,"1"
"87891",49208,"0"
"87901",37002,"1"
"87911",9883,"1"
"87921",58646,"1"
"87931",11997,"1"
"87941",24574,"0"
"87951",1077,"1"
"87961",40203,"0"
"87971",11593,"0"
"87981",26519,"1"
"87991",34863,"1"
"88001",8722,"1"
"88011",54697,"0"
"88021",11345,"1"
"88031",1109,"0"
"88041",26921,"1"
"88061",37482,"0"
"88071",26551,"1"
"88081",1013,"0"
"88091",17174,"1"
"88101",34393,"0"
"88111",35133,"0"
"88121",29230,"0"
"88131",30208,"1"
"88141",9284,"0"
"88151",49914,"0"
"88161",59287,"0"
"88171",42931,"1"
"88181",46378,"0"
"88191",11492,"0"
"88201",11221,"1"
"88211",2503,"0"
"88231",35670,"0"
"88241",52241,"0"
"88251",47851,"0"
"88261",32930,"0"
"88271",54477,"0"
"88281",30848,"1"
"88291",46129,"0"
"88301",54466,"1"
"88311",27211,"1"
"88321",42572,"0"
"88331",28582,"1"
"88341",51882,"0"
"88351",54046,"0"
"88361",2958,"0"
"88371",34814,"0"
"88381",13407,"0"
"88391",43809,"0"
"88401",11657,"0"
"88411",38095,"0"
"88421",53988,"0"
"88431",29922,"1"
"88441",54195,"0"
"88451",29918,"0"
"88461",14466,"0"
"88471",46578,"1"
"88481",58493,"1"
"88491",27168,"0"
"88501",9149,"0"
"88511",58680,"1"
"88521",2390,"0"
"88531",44317,"0"
"88541",35572,"0"
"88551",25483,"0"
"88561",26991,"0"
"88571",28648,"0"
"88581",7448,"0"
"88591",12302,"0"
"88601",4627,"1"
"88611",53977,"1"
"88621",12224,"0"
"88631",5114,"1"
"88641",12662,"1"
"88651",4837,"1"
"88661",56824,"1"
"88671",43787,"0"
"88681",34898,"0"
"88691",5195,"0"
"88701",40745,"0"
"88711",12175,"0"
"88721",55815,"1"
"88731",22990,"1"
"88741",57454,"1"
"88751",28024,"1"
"88761",42886,"0"
"88771",31321,"1"
"88781",51735,"0"
"88791",18187,"0"
"88801",20428,"1"
"88811",40107,"1"
"88821",18056,"1"
"88831",55067,"0"
"88841",45252,"0"
"88851",1151,"1"
"88861",27187,"0"
"88871",58267,"0"
"88881",51254,"0"
"88891",50163,"0"
"88901",29798,"0"
"88911",7228,"0"
"88921",15807,"1"
"88931",35189,"1"
"88941",56259,"1"
"88951",16700,"1"
"88961",20067,"0"
"88971",20937,"0"
"88981",45978,"1"
"88991",23962,"0"
"89001",11103,"0"
"89011",37705,"1"
"89021",29525,"0"
"89031",33051,"1"
"89041",40265,"0"
"89051",52562,"0"
"89061",3583,"0"
"89071",17862,"1"
"89081",26197,"0"
"89091",44174,"0"
"89101",15221,"0"
"89111",16685,"1"
"89121",32887,"0"
"89131",39999,"1"
"89141",52863,"0"
"89151",54809,"1"
"89161",26594,"0"
"89171",52761,"0"
"89181",28361,"1"
"89191",47391,"0"
"89201",36040,"1"
"89211",34185,"1"
"89221",47512,"0"
"89241",46269,"0"
"89251",59134,"0"
"89261",20490,"1"
"89271",50336,"1"
"89281",29793,"0"
"89291",19174,"0"
"89301",8733,"0"
"89311",6934,"0"
"89321",21381,"0"
"89331",33645,"1"
"89341",38475,"0"
"89351",38901,"0"
"89361",43538,"0"
"89371",17462,"0"
"89381",16406,"1"
"89391",4220,"1"
"89401",25376,"1"
"89411",53869,"1"
"89421",32308,"0"
"89431",49333,"1"
"89441",47531,"0"
"89451",21219,"1"
"89461",5259,"0"
"89471",31284,"1"
"89481",58002,"0"
"89491",7549,"0"
"89501",27378,"0"
"89511",36336,"0"
"89521",38984,"0"
"89531",50408,"1"
"89541",53514,"0"
"89551",12013,"0"
"89561",28407,"1"
"89571",57728,"0"
"89581",13405,"0"
"89591",23223,"1"
"89601",31048,"1"
"89611",7417,"0"
"89621",48146,"1"
"89631",2935,"1"
"89641",41398,"1"
"89651",57288,"1"
"89661",23197,"0"
"89671",36437,"0"
"89681",48875,"0"
"89691",20165,"0"
"89701",58607,"0"
"89711",22759,"0"
"89721",42790,"0"
"89731",30521,"0"
"89741",16720,"1"
"89751",43329,"0"
"89761",8700,"0"
"89771",45597,"1"
"89781",5704,"0"
"89791",58712,"1"
"89801",44831,"0"
"89811",25088,"0"
"89821",22674,"0"
"89831",15702,"0"
"89841",58180,"1"
"89851",8455,"0"
"89861",34564,"0"
"89871",1796,"0"
"89881",42005,"0"
"89891",34153,"0"
"89901",41641,"1"
"89911",43562,"0"
"89921",50932,"1"
"89941",49281,"0"
"89951",28489,"1"
"89961",49738,"1"
"89971",21169,"0"
"89981",35968,"1"
"89991",46189,"0"
"90001",46218,"1"
"90011",2777,"0"
"90021",24089,"0"
"90031",42817,"0"
"90041",54251,"1"
"90051",36464,"0"
"90061",23759,"0"
"90071",25702,"0"
"90081",44449,"1"
"90091",6242,"1"
"90101",15513,"0"
"90111",52495,"0"
"90121",55474,"0"
"90131",50785,"0"
"90141",13398,"1"
"90151",41877,"1"
"90161",33972,"1"
"90171",20039,"1"
"90181",8348,"0"
"90191",28992,"0"
"90201",50632,"0"
"90211",23999,"1"
"90221",17744,"0"
"90231",35296,"0"
"90241",49909,"1"
"90251",4888,"0"
"90261",39105,"0"
"90271",37328,"0"
"90281",3689,"0"
"90291",28770,"0"
"90301",55964,"0"
"90311",37446,"0"
"90321",29805,"1"
"90331",12562,"1"
"90341",51977,"1"
"90351",53500,"0"
"90361",54822,"1"
"90371",25238,"0"
"90381",34312,"0"
"90391",9441,"0"
"90401",40904,"0"
"90411",34346,"1"
"90421",23367,"0"
"90431",28753,"1"
"90441",14522,"1"
"90451",52239,"0"
"90461",39283,"1"
"90471",6360,"1"
"90481",25211,"0"
"90491",19433,"1"
"90501",54357,"0"
"90521",46127,"1"
"90531",47196,"1"
"90541",56835,"0"
"90551",40122,"0"
"90561",52986,"0"
"90571",19136,"0"
"90581",14335,"0"
"90591",22475,"0"
"90611",34520,"0"
"90621",29385,"0"
"90631",5298,"0"
"90641",3535,"0"
"90651",21093,"1"
"90661",19489,"1"
"90671",38432,"0"
"90681",25102,"0"
"90691",11042,"1"
"90701",5876,"0"
"90711",26514,"0"
"90721",30134,"0"
"90731",57870,"1"
"90741",18466,"0"
"90751",52658,"0"
"90761",8756,"0"
"90771",17673,"1"
"90781",43370,"0"
"90791",20573,"0"
"90801",21105,"0"
"90811",617,"0"
"90821",42042,"0"
"90831",19377,"0"
"90841",45034,"1"
"90851",2382,"0"
"90861",6542,"1"
"90871",15098,"1"
"90881",34941,"0"
"90891",11891,"1"
"90901",16870,"1"
"90911",18539,"0"
"90921",14234,"1"
"90931",20370,"0"
"90941",13846,"0"
"90951",21001,"1"
"90961",34505,"0"
"90971",35692,"0"
"90981",51282,"0"
"90991",21450,"1"
"91001",28942,"0"
"91011",5037,"0"
"91021",12786,"0"
"91031",37204,"0"
"91041",17273,"1"
"91051",56878,"0"
"91061",58468,"0"
"91071",37227,"0"
"91081",52000,"0"
"91091",42814,"0"
"91101",51831,"0"
"91111",25576,"1"
"91121",4324,"1"
"91131",19471,"0"
"91141",8073,"1"
"91161",7566,"0"
"91171",32783,"0"
"91181",50859,"1"
"91191",59231,"1"
"91201",35780,"0"
"91211",56082,"0"
"91221",16920,"1"
"91231",59299,"1"
"91241",8003,"1"
"91251",52744,"0"
"91261",10888,"0"
"91271",27210,"0"
"91281",1527,"1"
"91291",34433,"1"
"91301",55482,"1"
"91311",52820,"1"
"91321",16167,"1"
"91331",5971,"0"
"91341",37106,"0"
"91351",31174,"1"
"91361",12246,"0"
"91371",10934,"0"
"91381",6177,"1"
"91391",41148,"1"
"91401",34982,"0"
"91411",49948,"0"
"91421",30466,"0"
"91431",14251,"0"
"91441",22307,"0"
"91451",11726,"0"
"91461",58799,"1"
"91471",46458,"1"
"91481",49521,"0"
"91501",49262,"0"
"91511",4169,"0"
"91521",39007,"0"
"91531",51423,"1"
"91541",40087,"0"
"91551",55257,"1"
"91561",46199,"0"
"91571",30401,"0"
"91581",10126,"0"
"91591",19230,"0"
"91601",47584,"0"
"91611",24976,"1"
"91621",17922,"1"
"91631",47302,"1"
"91651",3947,"0"
"91661",23809,"0"
"91671",15503,"0"
"91681",19650,"0"
"91691",53246,"1"
"91701",8081,"1"
"91711",29072,"0"
"91721",1466,"1"
"91731",33026,"0"
"91741",31631,"0"
"91751",8350,"1"
"91761",19086,"0"
"91771",55712,"1"
"91781",2370,"1"
"91791",8519,"1"
"91801",13844,"0"
"91811",41081,"1"
"91821",12549,"0"
"91831",37530,"0"
"91841",3288,"0"
"91851",41863,"0"
"91861",41982,"1"
"91871",44717,"0"
"91881",27569,"0"
"91891",22238,"0"
"91901",37837,"0"
"91911",50664,"1"
"91921",51068,"0"
"91931",12063,"0"
"91941",39086,"1"
"91951",2566,"0"
"91961",48797,"0"
"91971",34143,"0"
"91981",8649,"0"
"91991",34877,"0"
"92001",46778,"0"
"92011",39054,"1"
"92021",26629,"0"
"92031",34285,"0"
"92041",55634,"1"
"92051",1056,"1"
"92061",25039,"0"
"92071",44702,"0"
"92081",2344,"0"
"92091",14753,"0"
"92101",13957,"0"
"92111",34593,"1"
"92121",31172,"1"
"92131",32839,"0"
"92141",16712,"0"
"92151",14535,"0"
"92161",16848,"1"
"92171",44201,"0"
"92181",50812,"1"
"92191",53122,"0"
"92201",49814,"1"
"92211",2682,"0"
"92221",41595,"1"
"92241",43175,"0"
"92251",45616,"0"
"92261",11431,"1"
"92271",20907,"1"
"92281",6601,"1"
"92291",33218,"0"
"92301",34852,"1"
"92311",11051,"1"
"92321",36601,"1"
"92331",987,"1"
"92351",58450,"1"
"92371",48041,"1"
"92391",39599,"1"
"92401",7143,"1"
"92411",52707,"1"
"92421",19500,"0"
"92431",30925,"1"
"92441",31437,"1"
"92451",3448,"0"
"92461",52219,"1"
"92471",16326,"0"
"92481",32239,"1"
"92491",53370,"0"
"92501",12578,"1"
"92511",47603,"0"
"92521",9710,"0"
"92531",47875,"0"
"92541",49149,"0"
"92551",14536,"1"
"92561",42763,"0"
"92571",48640,"1"
"92581",57691,"0"
"92591",5781,"1"
"92601",42060,"1"
"92621",10644,"1"
"92631",26555,"0"
"92641",27268,"1"
"92651",35284,"0"
"92661",46,"0"
"92671",25495,"1"
"92681",12898,"1"
"92691",30091,"0"
"92701",43622,"1"
"92711",57265,"0"
"92731",50586,"0"
"92741",32761,"1"
"92751",9569,"0"
"92761",38107,"0"
"92771",28082,"0"
"92781",33618,"1"
"92791",21326,"1"
"92801",50512,"0"
"92811",36637,"0"
"92821",54537,"0"
"92831",55901,"0"
"92841",28427,"0"
"92851",41686,"1"
"92861",37815,"0"
"92871",36719,"1"
"92881",46181,"1"
"92891",33512,"0"
"92901",41622,"0"
"92911",24405,"0"
"92921",16430,"0"
"92931",23502,"1"
"92941",9630,"0"
"92951",23697,"1"
"92961",44362,"1"
"92971",18321,"1"
"92981",38792,"1"
"92991",35318,"0"
"93001",28371,"0"
"93011",33473,"0"
"93021",55671,"0"
"93041",59088,"0"
"93051",10006,"1"
"93061",46554,"0"
"93071",44530,"1"
"93091",45472,"0"
"93101",30982,"1"
"93111",32876,"0"
"93121",48107,"0"
"93131",57888,"0"
"93141",32219,"1"
"93151",51229,"1"
"93161",1644,"1"
"93171",32588,"1"
"93181",1802,"1"
"93191",37220,"1"
"93201",19403,"1"
"93211",12046,"0"
"93221",15242,"0"
"93241",25648,"1"
"93251",19178,"0"
"93261",14312,"0"
"93271",4306,"1"
"93281",49743,"0"
"93291",24761,"1"
"93301",31085,"1"
"93311",7373,"1"
"93321",55877,"1"
"93331",24907,"0"
"93341",28542,"0"
"93351",44708,"0"
"93361",16039,"0"
"93371",29890,"1"
"93381",39817,"1"
"93391",45700,"0"
"93401",47559,"1"
"93411",18571,"0"
"93421",43510,"1"
"93431",5658,"1"
"93441",38240,"1"
"93451",20699,"0"
"93461",56383,"0"
"93471",26099,"1"
"93481",45062,"0"
"93491",42028,"0"
"93501",1134,"1"
"93511",50617,"0"
"93521",31349,"0"
"93531",50525,"0"
"93541",21391,"0"
"93551",33897,"1"
"93561",30040,"0"
"93571",15531,"1"
"93581",22216,"1"
"93591",5648,"1"
"93601",29797,"1"
"93621",34383,"0"
"93631",526,"1"
"93641",8774,"0"
"93651",1886,"1"
"93661",39235,"0"
"93671",27728,"0"
"93681",2962,"1"
"93691",22519,"1"
"93701",40377,"0"
"93711",50046,"1"
"93721",14271,"0"
"93731",17467,"1"
"93741",612,"1"
"93751",18837,"0"
"93761",34534,"1"
"93771",33843,"1"
"93781",49848,"0"
"93791",18546,"0"
"93801",6196,"0"
"93811",39866,"0"
"93821",29872,"0"
"93841",40549,"1"
"93851",38557,"0"
"93861",8319,"0"
"93871",19937,"0"
"93881",58068,"0"
"93891",25015,"0"
"93901",38211,"0"
"93911",25938,"0"
"93921",18844,"1"
"93931",45050,"0"
"93941",35821,"0"
"93951",39551,"1"
"93961",11801,"0"
"93971",51208,"0"
"93981",16309,"1"
"93991",18604,"1"
"94001",49690,"0"
"94011",4778,"0"
"94021",31539,"0"
"94031",11874,"1"
"94041",56245,"0"
"94051",43701,"1"
"94061",54991,"1"
"94071",19818,"0"
"94081",23511,"0"
"94091",18737,"1"
"94101",13058,"0"
"94111",8692,"1"
"94121",13441,"1"
"94131",26568,"0"
"94141",469,"0"
"94151",14596,"0"
"94161",31137,"0"
"94181",7093,"0"
"94191",3399,"0"
"94201",16888,"0"
"94211",14396,"0"
"94221",17498,"1"
"94231",29925,"0"
"94241",41886,"0"
"94251",52687,"0"
"94261",8369,"1"
"94271",5202,"0"
"94281",1908,"0"
"94291",16358,"0"
"94301",23652,"0"
"94311",41607,"0"
"94321",33740,"0"
"94331",7316,"0"
"94341",55093,"1"
"94351",42736,"0"
"94361",2,"1"
"94371",57502,"1"
"94381",17512,"0"
"94391",53730,"1"
"94401",35939,"1"
"94411",56713,"0"
"94421",53867,"1"
"94431",5643,"1"
"94441",50241,"0"
"94451",4806,"0"
"94461",9386,"1"
"94471",11409,"0"
"94481",23588,"1"
"94491",22787,"1"
"94501",42305,"1"
"94511",23313,"0"
"94521",51197,"1"
"94531",43747,"0"
"94541",6225,"0"
"94551",43383,"0"
"94561",40434,"0"
"94571",44277,"1"
"94581",24483,"0"
"94591",47288,"1"
"94601",36390,"0"
"94611",27083,"0"
"94621",6420,"0"
"94631",57494,"1"
"94641",11357,"1"
"94651",50898,"0"
"94661",49079,"0"
"94671",14225,"1"
"94681",13456,"1"
"94691",29464,"0"
"94701",41885,"1"
"94711",33237,"1"
"94721",50818,"0"
"94731",52718,"1"
"94741",882,"1"
"94751",57913,"0"
"94761",14128,"1"
"94771",12766,"0"
"94781",16697,"0"
"94791",44952,"1"
"94801",54993,"1"
"94811",57138,"1"
"94821",17970,"0"
"94831",8603,"0"
"94841",50361,"0"
"94851",44956,"1"
"94861",12279,"1"
"94871",22017,"0"
"94881",16603,"0"
"94891",14534,"1"
"94901",21459,"0"
"94911",26826,"0"
"94921",48756,"0"
"94931",38286,"1"
"94941",21571,"0"
"94951",52593,"1"
"94961",35962,"0"
"94971",57659,"1"
"94981",11599,"0"
"94991",55649,"1"
"95001",35005,"0"
"95011",43861,"0"
"95021",38144,"0"
"95031",2824,"0"
"95041",18746,"0"
"95051",50755,"1"
"95061",27086,"0"
"95071",29091,"0"
"95081",2318,"1"
"95091",37017,"1"
"95101",8852,"0"
"95111",36315,"0"
"95121",27034,"0"
"95131",32622,"0"
"95141",45803,"0"
"95151",9195,"0"
"95161",52830,"1"
"95171",38253,"0"
"95181",40845,"0"
"95191",4100,"1"
"95201",40886,"1"
"95211",26031,"1"
"95221",34435,"1"
"95231",3981,"0"
"95241",17482,"1"
"95251",54394,"0"
"95261",50858,"0"
"95271",21687,"1"
"95281",58216,"1"
"95291",46191,"0"
"95301",50636,"1"
"95311",34420,"0"
"95321",2320,"1"
"95331",7045,"1"
"95341",3240,"0"
"95351",54644,"0"
"95361",27367,"1"
"95371",9557,"1"
"95381",13554,"0"
"95391",23373,"1"
"95401",50567,"1"
"95411",17813,"1"
"95421",26233,"1"
"95431",32825,"1"
"95441",48848,"1"
"95451",57212,"1"
"95461",12451,"1"
"95471",3139,"1"
"95481",30031,"0"
"95491",9478,"1"
"95501",44467,"0"
"95511",44484,"0"
"95521",28073,"1"
"95531",307,"0"
"95541",16052,"1"
"95551",9762,"0"
"95561",98,"1"
"95571",4799,"1"
"95581",22141,"1"
"95591",50966,"0"
"95601",7636,"1"
"95611",43292,"1"
"95621",27257,"1"
"95631",16563,"1"
"95641",46026,"1"
"95651",50436,"1"
"95671",30874,"1"
"95681",16584,"1"
"95691",55503,"1"
"95701",2890,"0"
"95711",56248,"1"
"95721",5747,"1"
"95731",41564,"1"
"95741",22606,"1"
"95751",5757,"1"
"95761",52157,"1"
"95771",5419,"0"
"95781",41716,"0"
"95791",48494,"0"
"95801",4391,"1"
"95811",50690,"1"
"95821",50958,"0"
"95831",30362,"1"
"95841",50798,"0"
"95851",15310,"1"
"95861",47499,"1"
"95871",45773,"0"
"95881",27414,"0"
"95891",33397,"1"
"95901",36768,"1"
"95911",39606,"1"
"95921",32696,"1"
"95931",21914,"1"
"95941",13912,"0"
"95951",19502,"1"
"95961",53653,"1"
"95971",18372,"0"
"95981",13151,"0"
"95991",31905,"0"
"96001",8208,"1"
"96011",17591,"0"
"96021",38568,"0"
"96031",40624,"0"
"96041",19226,"1"
"96051",27359,"0"
"96061",27988,"1"
"96071",7340,"1"
"96081",2529,"0"
"96091",57319,"0"
"96101",8401,"1"
"96111",7577,"1"
"96121",51963,"1"
"96131",30617,"0"
"96141",57213,"0"
"96151",758,"0"
"96161",13863,"1"
"96171",49932,"1"
"96181",10660,"0"
"96191",48716,"1"
"96201",43040,"1"
"96211",7245,"0"
"96221",21951,"1"
"96231",41795,"1"
"96241",10808,"0"
"96251",17493,"0"
"96261",32243,"0"
"96271",46853,"1"
"96281",17639,"1"
"96291",46724,"1"
"96301",6819,"1"
"96311",39651,"1"
"96321",35326,"0"
"96331",1390,"1"
"96341",21263,"1"
"96351",47966,"1"
"96371",27391,"1"
"96381",16681,"1"
"96391",35969,"0"
"96401",50419,"0"
"96411",29373,"1"
"96421",32573,"0"
"96431",6506,"0"
"96441",14835,"0"
"96451",48688,"1"
"96461",57205,"0"
"96471",54757,"1"
"96481",39372,"1"
"96491",52226,"0"
"96511",20027,"0"
"96521",39838,"0"
"96531",25060,"0"
"96541",32450,"1"
"96551",45659,"1"
"96561",15246,"0"
"96571",38443,"0"
"96581",3273,"0"
"96591",58199,"1"
"96601",30834,"0"
"96611",31551,"1"
"96621",47907,"0"
"96631",1146,"0"
"96641",50208,"1"
"96651",51800,"1"
"96661",8608,"1"
"96671",41453,"0"
"96681",33940,"1"
"96691",21174,"0"
"96701",53970,"0"
"96711",40284,"1"
"96721",43849,"0"
"96731",46901,"1"
"96741",46734,"1"
"96751",24367,"0"
"96761",55572,"0"
"96771",6625,"1"
"96781",26283,"0"
"96791",33288,"1"
"96801",16124,"0"
"96811",18883,"0"
"96821",22996,"0"
"96831",7298,"1"
"96841",51704,"1"
"96851",56408,"0"
"96861",48402,"1"
"96871",13932,"0"
"96881",42,"0"
"96891",20288,"0"
"96901",35014,"0"
"96911",41051,"0"
"96921",43647,"0"
"96931",3857,"0"
"96941",18970,"0"
"96951",56063,"0"
"96961",17058,"1"
"96971",54387,"1"
"96981",53017,"0"
"96991",11277,"0"
"97001",12533,"0"
"97011",34874,"0"
"97031",17540,"0"
"97041",17618,"0"
"97051",46776,"0"
"97061",32325,"1"
"97071",22229,"0"
"97081",30147,"1"
"97091",39763,"1"
"97101",45683,"1"
"97111",17452,"0"
"97121",55167,"0"
"97131",52699,"1"
"97141",59326,"0"
"97151",31415,"0"
"97161",49976,"1"
"97171",36098,"0"
"97181",24233,"1"
"97191",55214,"0"
"97201",7166,"0"
"97211",33206,"1"
"97221",25409,"0"
"97231",56513,"1"
"97241",55256,"1"
"97251",16642,"0"
"97261",41710,"1"
"97271",45932,"0"
"97281",38834,"1"
"97291",33376,"1"
"97301",40807,"1"
"97311",34341,"0"
"97321",43880,"0"
"97331",55250,"0"
"97341",51600,"0"
"97351",6387,"0"
"97361",44304,"1"
"97371",523,"0"
"97381",17830,"0"
"97391",30955,"1"
"97401",23661,"0"
"97411",6607,"0"
"97421",53033,"0"
"97431",33196,"0"
"97441",32159,"1"
"97451",20493,"0"
"97461",33699,"0"
"97481",34309,"0"
"97491",43156,"0"
"97501",19546,"1"
"97511",45830,"1"
"97521",59220,"1"
"97531",23513,"1"
"97541",18206,"1"
"97551",39174,"1"
"97561",39822,"1"
"97571",51445,"0"
"97581",47990,"0"
"97591",28507,"1"
"97601",45011,"1"
"97611",58543,"1"
"97621",35478,"0"
"97631",33301,"0"
"97641",2180,"0"
"97651",22735,"0"
"97661",19987,"0"
"97671",3428,"0"
"97681",45268,"0"
"97691",12436,"1"
"97701",51135,"1"
"97711",55557,"0"
"97721",41392,"0"
"97731",772,"0"
"97741",6832,"0"
"97751",23778,"0"
"97761",33827,"1"
"97771",24675,"1"
"97781",53775,"0"
"97791",53232,"0"
"97801",57218,"1"
"97811",34860,"0"
"97821",36039,"0"
"97831",21763,"0"
"97841",3486,"0"
"97851",54476,"0"
"97861",24510,"0"
"97871",55203,"1"
"97881",7428,"0"
"97891",50209,"0"
"97901",47166,"1"
"97911",15105,"0"
"97921",23144,"0"
"97931",54574,"0"
"97941",2433,"0"
"97951",17194,"0"
"97961",56792,"0"
"97971",2070,"1"
"97981",21746,"1"
"97991",47963,"1"
"98001",52907,"1"
"98011",37209,"1"
"98021",23955,"0"
"98031",22893,"1"
"98041",35453,"1"
"98051",2058,"0"
"98061",47420,"1"
"98081",30110,"0"
"98091",19147,"1"
"98101",48416,"0"
"98111",31088,"0"
"98121",28431,"0"
"98131",26613,"0"
"98141",4702,"1"
"98151",42657,"0"
"98161",18641,"1"
"98171",11095,"0"
"98181",22702,"0"
"98191",11367,"1"
"98201",9558,"0"
"98211",50561,"0"
"98221",26744,"0"
"98231",36090,"0"
"98241",31961,"0"
"98251",7845,"1"
"98261",15888,"0"
"98271",7218,"1"
"98281",3457,"0"
"98291",14543,"1"
"98301",47912,"1"
"98311",25,"0"
"98321",50819,"0"
"98331",25945,"1"
"98341",9416,"1"
"98351",44369,"0"
"98361",14849,"0"
"98371",4291,"1"
"98381",4162,"0"
"98391",56161,"0"
"98401",48778,"0"
"98411",35389,"0"
"98421",4050,"0"
"98431",50600,"1"
"98441",57050,"0"
"98451",151,"0"
"98461",28771,"0"
"98471",29735,"1"
"98481",15841,"0"
"98491",53916,"1"
"98501",27685,"0"
"98511",33304,"0"
"98521",50556,"0"
"98531",56485,"1"
"98541",34822,"0"
"98551",548,"0"
"98561",48349,"1"
"98571",3216,"0"
"98581",27832,"1"
"98591",26164,"1"
"98601",48391,"1"
"98611",39876,"0"
"98621",24875,"1"
"98631",24538,"0"
"98641",57801,"0"
"98651",30664,"0"
"98661",26834,"1"
"98681",35771,"0"
"98691",47701,"1"
"98701",55738,"0"
"98711",31433,"1"
"98721",42399,"1"
"98731",55624,"0"
"98741",15553,"0"
"98751",56701,"0"
"98761",41031,"1"
"98771",20878,"1"
"98781",15538,"1"
"98791",16151,"0"
"98801",18681,"0"
"98811",51100,"0"
"98821",44106,"0"
"98831",50656,"1"
"98841",53121,"1"
"98851",12111,"0"
"98861",22276,"1"
"98871",35206,"1"
"98881",55726,"0"
"98891",776,"1"
"98901",23739,"0"
"98911",47908,"1"
"98921",20413,"1"
"98931",39398,"1"
"98941",919,"1"
"98951",1789,"1"
"98961",25711,"1"
"98971",25600,"1"
"98981",15754,"1"
"98991",56330,"0"
"99001",39051,"0"
"99011",32756,"0"
"99021",20153,"1"
"99031",27556,"0"
"99041",58026,"0"
"99051",26379,"0"
"99061",9587,"1"
"99071",46066,"0"
"99081",28040,"1"
"99091",48984,"0"
"99111",40165,"0"
"99121",6938,"1"
"99131",52244,"1"
"99141",49233,"0"
"99151",32620,"0"
"99161",43914,"1"
"99181",4672,"0"
"99191",14238,"1"
"99201",43984,"1"
"99211",21620,"0"
"99221",12212,"1"
"99231",59216,"1"
"99241",21558,"0"
"99251",21726,"0"
"99261",41135,"0"
"99271",20294,"1"
"99281",14406,"0"
"99291",46866,"0"
"99301",55814,"0"
"99311",21936,"0"
"99321",15035,"1"
"99331",21370,"1"
"99341",25488,"1"
"99361",53275,"0"
"99371",28003,"0"
"99381",26864,"0"
"99391",18830,"0"
"99401",27816,"1"
"99411",32184,"1"
"99421",2970,"0"
"99431",43094,"0"
"99441",51808,"0"
"99451",13815,"1"
"99461",57766,"1"
"99471",14415,"1"
"99481",35668,"1"
"99491",7752,"1"
"99501",9004,"0"
"99511",45105,"0"
"99521",15540,"0"
"99531",54628,"1"
"99541",3044,"1"
"99551",57805,"0"
"99561",29954,"0"
"99571",33950,"1"
"99581",19794,"0"
"99591",7027,"1"
"99601",33955,"0"
"99611",21582,"0"
"99621",29486,"0"
"99631",54434,"1"
"99641",960,"1"
"99661",53646,"1"
"99671",26443,"0"
"99681",15714,"1"
"99691",43390,"0"
"99701",58212,"0"
"99711",25148,"1"
"99721",38684,"1"
"99731",39842,"0"
"99741",29406,"1"
"99751",21128,"0"
"99761",35146,"0"
"99771",59149,"0"
"99781",15372,"1"
"99791",21516,"1"
"99801",45790,"0"
"99811",40219,"1"
"99821",57986,"0"
"99831",21672,"0"
"99841",47998,"0"
"99851",19696,"0"
"99861",47832,"0"
"99871",23551,"0"
"99881",26315,"1"
"99891",41418,"0"
"99901",50933,"1"
"99911",44754,"0"
"99921",258,"1"
"99931",34872,"1"
"99941",28465,"1"
"99951",39768,"1"
"99961",322,"0"
"99971",9260,"0"
"99981",17384,"1"
"99991",56210,"0"
"100001",6807,"0"
"100011",40734,"0"
"100021",15181,"1"
"100031",11347,"1"
"100041",15118,"0"
"100051",49734,"0"
"100061",23682,"0"
"100071",1145,"1"
"100081",54948,"0"
"100091",51189,"0"
"100101",6314,"0"
"100111",54547,"0"
"100121",11922,"1"
"100131",33518,"0"
"100141",45497,"0"
"100151",20414,"1"
"100161",41884,"1"
"100171",49910,"1"
"100181",31747,"1"
"100191",32272,"0"
"100201",52805,"1"
"100211",30174,"0"
"100221",10871,"0"
"100231",28243,"0"
"100241",4117,"0"
"100251",13716,"1"
"100261",24099,"0"
"100271",33375,"0"
"100281",8815,"0"
"100291",32198,"1"
"100301",14797,"0"
"100311",7657,"0"
"100321",57388,"1"
"100331",19257,"0"
"100341",10791,"1"
"100351",58091,"0"
"100361",56308,"0"
"100371",44802,"1"
"100381",10275,"0"
"100391",31104,"0"
"100401",45751,"0"
"100411",57128,"1"
"100421",27069,"1"
"100431",37809,"0"
"100441",17002,"1"
"100461",43718,"0"
"100481",37795,"0"
"100491",183,"0"
"100501",38910,"0"
"100511",52808,"0"
"100521",32269,"1"
"100531",2999,"0"
"100541",27021,"0"
"100551",29249,"1"
"100561",44463,"1"
"100571",24711,"1"
"100581",43969,"0"
